"Gene_Id","padj","logFC","status","source_file"
"1558280_s_at",0.820249,0.2068869,"Not_Significant","DEGs_Data_2.csv"
"200966_x_at",0.820249,-0.0712897,"Not_Significant","DEGs_Data_2.csv"
"240549_at",0.820249,-0.1569776,"Not_Significant","DEGs_Data_2.csv"
"233950_at",0.820249,-0.347282,"Not_Significant","DEGs_Data_2.csv"
"236740_at",0.820249,0.3011684,"Not_Significant","DEGs_Data_2.csv"
"221076_at",0.820249,-0.3399397,"Not_Significant","DEGs_Data_2.csv"
"216756_at",0.820249,-0.0809379,"Not_Significant","DEGs_Data_2.csv"
"220895_at",0.820249,-0.2431818,"Not_Significant","DEGs_Data_2.csv"
"244122_at",0.820284,-0.1218896,"Not_Significant","DEGs_Data_2.csv"
"210402_at",0.820313,0.2777041,"Not_Significant","DEGs_Data_2.csv"
"1552745_at",0.820359,-0.3440838,"Not_Significant","DEGs_Data_2.csv"
"201747_s_at",0.820403,0.1130851,"Not_Significant","DEGs_Data_2.csv"
"240598_at",0.820403,0.200709,"Not_Significant","DEGs_Data_2.csv"
"241437_s_at",0.820405,-0.1824514,"Not_Significant","DEGs_Data_2.csv"
"226382_at",0.820432,0.1345737,"Not_Significant","DEGs_Data_2.csv"
"234139_s_at",0.820432,0.2647972,"Not_Significant","DEGs_Data_2.csv"
"1562822_at",0.820497,0.3637422,"Not_Significant","DEGs_Data_2.csv"
"1554796_at",0.820654,-0.2352448,"Not_Significant","DEGs_Data_2.csv"
"230090_at",0.820671,-0.1146085,"Not_Significant","DEGs_Data_2.csv"
"224922_at",0.820714,-0.055661,"Not_Significant","DEGs_Data_2.csv"
"219887_at",0.820716,0.2794124,"Not_Significant","DEGs_Data_2.csv"
"241757_x_at",0.820716,0.0888568,"Not_Significant","DEGs_Data_2.csv"
"200617_at",0.820716,-0.085592,"Not_Significant","DEGs_Data_2.csv"
"1556308_at",0.820716,0.1722416,"Not_Significant","DEGs_Data_2.csv"
"211899_s_at",0.820718,-0.24299,"Not_Significant","DEGs_Data_2.csv"
"1556928_at",0.820761,0.2119778,"Not_Significant","DEGs_Data_2.csv"
"234445_at",0.820777,0.0610545,"Not_Significant","DEGs_Data_2.csv"
"243518_at",0.820799,0.2222576,"Not_Significant","DEGs_Data_2.csv"
"215882_at",0.820799,0.0953546,"Not_Significant","DEGs_Data_2.csv"
"1569231_x_at",0.820799,-0.1377678,"Not_Significant","DEGs_Data_2.csv"
"237001_at",0.820842,0.0742068,"Not_Significant","DEGs_Data_2.csv"
"218936_s_at",0.820842,-0.0600447,"Not_Significant","DEGs_Data_2.csv"
"229982_at",0.820842,-0.0876683,"Not_Significant","DEGs_Data_2.csv"
"240674_at",0.820842,0.2819924,"Not_Significant","DEGs_Data_2.csv"
"217540_at",0.820844,0.1322372,"Not_Significant","DEGs_Data_2.csv"
"226176_s_at",0.820844,0.0862658,"Not_Significant","DEGs_Data_2.csv"
"1559066_at",0.820866,0.1342372,"Not_Significant","DEGs_Data_2.csv"
"1553197_at",0.820925,-0.2341835,"Not_Significant","DEGs_Data_2.csv"
"210284_s_at",0.820925,0.0591925,"Not_Significant","DEGs_Data_2.csv"
"232675_s_at",0.820925,-0.2227879,"Not_Significant","DEGs_Data_2.csv"
"210525_x_at",0.820935,-0.1431044,"Not_Significant","DEGs_Data_2.csv"
"238322_s_at",0.820935,0.1652002,"Not_Significant","DEGs_Data_2.csv"
"211839_s_at",0.820935,-0.1845923,"Not_Significant","DEGs_Data_2.csv"
"240421_x_at",0.821079,-0.165912,"Not_Significant","DEGs_Data_2.csv"
"218214_at",0.821104,0.0648329,"Not_Significant","DEGs_Data_2.csv"
"224442_at",0.821104,0.1373472,"Not_Significant","DEGs_Data_2.csv"
"238843_at",0.821104,-0.1262205,"Not_Significant","DEGs_Data_2.csv"
"207193_at",0.821104,0.3143878,"Not_Significant","DEGs_Data_2.csv"
"1558947_at",0.821111,-0.2550092,"Not_Significant","DEGs_Data_2.csv"
"202456_s_at",0.821111,-0.2581582,"Not_Significant","DEGs_Data_2.csv"
"205481_at",0.821111,0.1557613,"Not_Significant","DEGs_Data_2.csv"
"1557896_at",0.821111,-0.2387881,"Not_Significant","DEGs_Data_2.csv"
"216067_at",0.821111,-0.1281645,"Not_Significant","DEGs_Data_2.csv"
"1564291_at",0.821111,-0.2300727,"Not_Significant","DEGs_Data_2.csv"
"234995_at",0.821111,0.0849959,"Not_Significant","DEGs_Data_2.csv"
"230648_at",0.821128,-0.2420664,"Not_Significant","DEGs_Data_2.csv"
"240441_at",0.821128,-0.251855,"Not_Significant","DEGs_Data_2.csv"
"220754_at",0.821128,-0.3810055,"Not_Significant","DEGs_Data_2.csv"
"227963_at",0.821128,0.0988586,"Not_Significant","DEGs_Data_2.csv"
"239034_at",0.821195,0.0859438,"Not_Significant","DEGs_Data_2.csv"
"244315_at",0.821195,-0.1636386,"Not_Significant","DEGs_Data_2.csv"
"235788_at",0.821195,-0.0905049,"Not_Significant","DEGs_Data_2.csv"
"204789_at",0.821273,0.202233,"Not_Significant","DEGs_Data_2.csv"
"1569276_at",0.821298,-0.1056069,"Not_Significant","DEGs_Data_2.csv"
"211167_s_at",0.821298,0.192802,"Not_Significant","DEGs_Data_2.csv"
"231062_at",0.821298,0.1277116,"Not_Significant","DEGs_Data_2.csv"
"239644_at",0.821298,0.0832365,"Not_Significant","DEGs_Data_2.csv"
"232970_at",0.821298,0.1638261,"Not_Significant","DEGs_Data_2.csv"
"237156_at",0.821298,0.1653768,"Not_Significant","DEGs_Data_2.csv"
"214230_at",0.821344,0.1068538,"Not_Significant","DEGs_Data_2.csv"
"1567167_at",0.821346,0.2971788,"Not_Significant","DEGs_Data_2.csv"
"244005_at",0.821351,0.2752254,"Not_Significant","DEGs_Data_2.csv"
"238257_at",0.821354,-0.1170725,"Not_Significant","DEGs_Data_2.csv"
"208400_at",0.821448,0.2834644,"Not_Significant","DEGs_Data_2.csv"
"201659_s_at",0.821448,-0.0739079,"Not_Significant","DEGs_Data_2.csv"
"1561491_at",0.821448,-0.2345303,"Not_Significant","DEGs_Data_2.csv"
"212604_at",0.821451,0.0749991,"Not_Significant","DEGs_Data_2.csv"
"225607_at",0.821451,0.0674944,"Not_Significant","DEGs_Data_2.csv"
"202287_s_at",0.821451,-0.2263593,"Not_Significant","DEGs_Data_2.csv"
"1563497_at",0.821451,-0.069988,"Not_Significant","DEGs_Data_2.csv"
"205829_at",0.821451,0.2128677,"Not_Significant","DEGs_Data_2.csv"
"242130_at",0.821451,0.1980781,"Not_Significant","DEGs_Data_2.csv"
"215370_at",0.821451,0.1611776,"Not_Significant","DEGs_Data_2.csv"
"202076_at",0.821489,0.0490447,"Not_Significant","DEGs_Data_2.csv"
"229493_at",0.821489,0.2819183,"Not_Significant","DEGs_Data_2.csv"
"201260_s_at",0.821489,-0.0686846,"Not_Significant","DEGs_Data_2.csv"
"241829_at",0.821489,-0.3513447,"Not_Significant","DEGs_Data_2.csv"
"207315_at",0.821544,-0.113584,"Not_Significant","DEGs_Data_2.csv"
"214592_s_at",0.821587,-0.1735994,"Not_Significant","DEGs_Data_2.csv"
"1553186_x_at",0.821596,0.1009713,"Not_Significant","DEGs_Data_2.csv"
"209110_s_at",0.821663,0.1091924,"Not_Significant","DEGs_Data_2.csv"
"1557451_at",0.821663,-0.2817852,"Not_Significant","DEGs_Data_2.csv"
"243821_at",0.821663,-0.125277,"Not_Significant","DEGs_Data_2.csv"
"217853_at",0.821663,0.0707504,"Not_Significant","DEGs_Data_2.csv"
"1568287_at",0.821663,-0.385891,"Not_Significant","DEGs_Data_2.csv"
"204154_at",0.821767,-0.1866463,"Not_Significant","DEGs_Data_2.csv"
"235233_s_at",0.821767,0.0670247,"Not_Significant","DEGs_Data_2.csv"
"240791_at",0.821767,0.2557043,"Not_Significant","DEGs_Data_2.csv"
"207183_at",0.821767,-0.1730671,"Not_Significant","DEGs_Data_2.csv"
"202661_at",0.821767,-0.1153751,"Not_Significant","DEGs_Data_2.csv"
"233203_at",0.821777,-0.130755,"Not_Significant","DEGs_Data_2.csv"
"231084_at",0.821794,0.2788882,"Not_Significant","DEGs_Data_2.csv"
"212128_s_at",0.821794,-0.088429,"Not_Significant","DEGs_Data_2.csv"
"228394_at",0.821794,-0.1434407,"Not_Significant","DEGs_Data_2.csv"
"227424_x_at",0.821827,0.0967357,"Not_Significant","DEGs_Data_2.csv"
"89948_at",0.821852,0.0786608,"Not_Significant","DEGs_Data_2.csv"
"203673_at",0.821882,0.3136014,"Not_Significant","DEGs_Data_2.csv"
"239179_at",0.821965,0.1384556,"Not_Significant","DEGs_Data_2.csv"
"244672_at",0.82204,-0.2257398,"Not_Significant","DEGs_Data_2.csv"
"229510_at",0.822063,0.190377,"Not_Significant","DEGs_Data_2.csv"
"1558497_a_at",0.822138,0.3118249,"Not_Significant","DEGs_Data_2.csv"
"206381_at",0.822166,-0.2212936,"Not_Significant","DEGs_Data_2.csv"
"211077_s_at",0.822166,-0.0959103,"Not_Significant","DEGs_Data_2.csv"
"241524_at",0.822166,0.2312926,"Not_Significant","DEGs_Data_2.csv"
"1561786_at",0.822252,0.1152199,"Not_Significant","DEGs_Data_2.csv"
"224473_x_at",0.822252,0.1012725,"Not_Significant","DEGs_Data_2.csv"
"211973_at",0.822273,0.0998894,"Not_Significant","DEGs_Data_2.csv"
"225987_at",0.822273,0.1619908,"Not_Significant","DEGs_Data_2.csv"
"201237_at",0.822287,0.0713498,"Not_Significant","DEGs_Data_2.csv"
"229161_at",0.822346,-0.0799344,"Not_Significant","DEGs_Data_2.csv"
"243263_at",0.822346,-0.2599077,"Not_Significant","DEGs_Data_2.csv"
"209381_x_at",0.822346,-0.1758108,"Not_Significant","DEGs_Data_2.csv"
"210989_at",0.82235,0.3194272,"Not_Significant","DEGs_Data_2.csv"
"203827_at",0.8224,-0.1045292,"Not_Significant","DEGs_Data_2.csv"
"216455_at",0.822457,0.2464852,"Not_Significant","DEGs_Data_2.csv"
"218442_at",0.822525,-0.0615603,"Not_Significant","DEGs_Data_2.csv"
"203298_s_at",0.822587,-0.0870735,"Not_Significant","DEGs_Data_2.csv"
"1562464_at",0.822587,-0.2805024,"Not_Significant","DEGs_Data_2.csv"
"1559497_at",0.822587,-0.3385576,"Not_Significant","DEGs_Data_2.csv"
"202078_at",0.822587,-0.0878331,"Not_Significant","DEGs_Data_2.csv"
"1562512_at",0.822587,-0.2484247,"Not_Significant","DEGs_Data_2.csv"
"218868_at",0.822587,0.0694703,"Not_Significant","DEGs_Data_2.csv"
"1557520_a_at",0.822601,0.1869424,"Not_Significant","DEGs_Data_2.csv"
"242254_at",0.822624,0.1331309,"Not_Significant","DEGs_Data_2.csv"
"1556682_s_at",0.822624,-0.3317582,"Not_Significant","DEGs_Data_2.csv"
"221661_at",0.822624,0.2766676,"Not_Significant","DEGs_Data_2.csv"
"234899_at",0.822624,-0.2821088,"Not_Significant","DEGs_Data_2.csv"
"239313_at",0.822624,-0.0851268,"Not_Significant","DEGs_Data_2.csv"
"205987_at",0.822624,-0.2404103,"Not_Significant","DEGs_Data_2.csv"
"207919_at",0.822624,-0.1410553,"Not_Significant","DEGs_Data_2.csv"
"240102_at",0.822624,0.2477248,"Not_Significant","DEGs_Data_2.csv"
"209312_x_at",0.822624,0.1255313,"Not_Significant","DEGs_Data_2.csv"
"1557993_at",0.822624,0.2762842,"Not_Significant","DEGs_Data_2.csv"
"225004_at",0.822743,0.0694363,"Not_Significant","DEGs_Data_2.csv"
"243245_at",0.822784,-0.2439072,"Not_Significant","DEGs_Data_2.csv"
"207527_at",0.822794,-0.2132086,"Not_Significant","DEGs_Data_2.csv"
"230589_at",0.822858,-0.2382136,"Not_Significant","DEGs_Data_2.csv"
"205841_at",0.822861,-0.1668477,"Not_Significant","DEGs_Data_2.csv"
"1555613_a_at",0.822899,0.2844767,"Not_Significant","DEGs_Data_2.csv"
"1558885_at",0.822899,-0.1977359,"Not_Significant","DEGs_Data_2.csv"
"235070_at",0.822945,-0.2313716,"Not_Significant","DEGs_Data_2.csv"
"211994_at",0.822946,-0.0756543,"Not_Significant","DEGs_Data_2.csv"
"230697_at",0.822946,0.1659842,"Not_Significant","DEGs_Data_2.csv"
"205903_s_at",0.822946,-0.2448743,"Not_Significant","DEGs_Data_2.csv"
"227224_at",0.822946,-0.1370396,"Not_Significant","DEGs_Data_2.csv"
"232702_at",0.822946,-0.0909886,"Not_Significant","DEGs_Data_2.csv"
"1563496_at",0.822946,0.2415465,"Not_Significant","DEGs_Data_2.csv"
"244426_at",0.822946,0.2285666,"Not_Significant","DEGs_Data_2.csv"
"227292_at",0.822946,-0.1132604,"Not_Significant","DEGs_Data_2.csv"
"208384_s_at",0.823085,-0.1245119,"Not_Significant","DEGs_Data_2.csv"
"231138_at",0.823085,0.2485529,"Not_Significant","DEGs_Data_2.csv"
"205718_at",0.823085,-0.2310349,"Not_Significant","DEGs_Data_2.csv"
"1560903_at",0.823156,-0.2735833,"Not_Significant","DEGs_Data_2.csv"
"217705_at",0.823207,-0.3148982,"Not_Significant","DEGs_Data_2.csv"
"238131_at",0.823248,0.2400526,"Not_Significant","DEGs_Data_2.csv"
"1557583_at",0.823261,0.3401933,"Not_Significant","DEGs_Data_2.csv"
"218520_at",0.823278,0.0624196,"Not_Significant","DEGs_Data_2.csv"
"1561459_at",0.823278,-0.1490488,"Not_Significant","DEGs_Data_2.csv"
"1554912_at",0.82328,0.3536683,"Not_Significant","DEGs_Data_2.csv"
"232900_at",0.82328,-0.2388555,"Not_Significant","DEGs_Data_2.csv"
"237191_x_at",0.82328,0.2475885,"Not_Significant","DEGs_Data_2.csv"
"234266_at",0.823288,0.2665592,"Not_Significant","DEGs_Data_2.csv"
"219153_s_at",0.82331,0.2782431,"Not_Significant","DEGs_Data_2.csv"
"208212_s_at",0.82331,0.1746656,"Not_Significant","DEGs_Data_2.csv"
"222692_s_at",0.823373,0.1169966,"Not_Significant","DEGs_Data_2.csv"
"1569816_at",0.823386,0.1867557,"Not_Significant","DEGs_Data_2.csv"
"232533_at",0.823386,0.1048506,"Not_Significant","DEGs_Data_2.csv"
"211197_s_at",0.823514,0.0628791,"Not_Significant","DEGs_Data_2.csv"
"243312_at",0.823704,-0.1799709,"Not_Significant","DEGs_Data_2.csv"
"218786_at",0.823811,0.114545,"Not_Significant","DEGs_Data_2.csv"
"1564367_at",0.823811,-0.305772,"Not_Significant","DEGs_Data_2.csv"
"212293_at",0.823845,0.0769632,"Not_Significant","DEGs_Data_2.csv"
"214432_at",0.823861,-0.2741499,"Not_Significant","DEGs_Data_2.csv"
"234274_at",0.823881,0.2457469,"Not_Significant","DEGs_Data_2.csv"
"221173_at",0.823881,-0.1689832,"Not_Significant","DEGs_Data_2.csv"
"210698_at",0.823898,-0.295579,"Not_Significant","DEGs_Data_2.csv"
"233538_s_at",0.823923,-0.2454017,"Not_Significant","DEGs_Data_2.csv"
"201845_s_at",0.82398,0.0615165,"Not_Significant","DEGs_Data_2.csv"
"216989_at",0.823999,0.1210598,"Not_Significant","DEGs_Data_2.csv"
"221246_x_at",0.824051,0.1076108,"Not_Significant","DEGs_Data_2.csv"
"1566082_at",0.824152,0.3145645,"Not_Significant","DEGs_Data_2.csv"
"234967_at",0.824152,-0.2069014,"Not_Significant","DEGs_Data_2.csv"
"224100_s_at",0.824152,-0.2490121,"Not_Significant","DEGs_Data_2.csv"
"224270_at",0.824152,-0.2521502,"Not_Significant","DEGs_Data_2.csv"
"241409_at",0.824152,-0.1290555,"Not_Significant","DEGs_Data_2.csv"
"1566514_at",0.824152,-0.1808728,"Not_Significant","DEGs_Data_2.csv"
"201793_x_at",0.824207,0.1506724,"Not_Significant","DEGs_Data_2.csv"
"1556804_s_at",0.824246,-0.1785204,"Not_Significant","DEGs_Data_2.csv"
"240245_at",0.824246,0.1324162,"Not_Significant","DEGs_Data_2.csv"
"235213_at",0.824246,0.1494236,"Not_Significant","DEGs_Data_2.csv"
"1552890_a_at",0.824246,0.2815311,"Not_Significant","DEGs_Data_2.csv"
"203880_at",0.824248,-0.0680113,"Not_Significant","DEGs_Data_2.csv"
"238295_at",0.824276,0.0754914,"Not_Significant","DEGs_Data_2.csv"
"238866_at",0.824329,-0.1287343,"Not_Significant","DEGs_Data_2.csv"
"223698_at",0.824485,-0.112357,"Not_Significant","DEGs_Data_2.csv"
"202248_at",0.824485,-0.203469,"Not_Significant","DEGs_Data_2.csv"
"211773_s_at",0.824485,-0.0867649,"Not_Significant","DEGs_Data_2.csv"
"227219_x_at",0.824485,0.091762,"Not_Significant","DEGs_Data_2.csv"
"209995_s_at",0.824505,-0.3783924,"Not_Significant","DEGs_Data_2.csv"
"231875_at",0.824561,-0.1105872,"Not_Significant","DEGs_Data_2.csv"
"243367_at",0.824561,-0.1100438,"Not_Significant","DEGs_Data_2.csv"
"1566783_at",0.824582,-0.2145311,"Not_Significant","DEGs_Data_2.csv"
"225910_at",0.824592,-0.0672821,"Not_Significant","DEGs_Data_2.csv"
"208488_s_at",0.824638,-0.1119396,"Not_Significant","DEGs_Data_2.csv"
"222523_at",0.824638,0.0748478,"Not_Significant","DEGs_Data_2.csv"
"1568892_at",0.824638,-0.1707478,"Not_Significant","DEGs_Data_2.csv"
"239701_at",0.824663,-0.0928189,"Not_Significant","DEGs_Data_2.csv"
"202745_at",0.824663,-0.054932,"Not_Significant","DEGs_Data_2.csv"
"1568999_at",0.824692,-0.1685252,"Not_Significant","DEGs_Data_2.csv"
"238721_at",0.824692,-0.2093934,"Not_Significant","DEGs_Data_2.csv"
"205995_x_at",0.824692,0.0562593,"Not_Significant","DEGs_Data_2.csv"
"1556917_a_at",0.824692,0.2599419,"Not_Significant","DEGs_Data_2.csv"
"202392_s_at",0.824692,-0.0681184,"Not_Significant","DEGs_Data_2.csv"
"1553620_at",0.824692,-0.2540403,"Not_Significant","DEGs_Data_2.csv"
"203152_at",0.824692,-0.0743518,"Not_Significant","DEGs_Data_2.csv"
"213308_at",0.824799,-0.12354,"Not_Significant","DEGs_Data_2.csv"
"231116_at",0.824799,-0.1448541,"Not_Significant","DEGs_Data_2.csv"
"232229_at",0.824799,-0.0837884,"Not_Significant","DEGs_Data_2.csv"
"217306_at",0.824799,-0.2541492,"Not_Significant","DEGs_Data_2.csv"
"223652_at",0.824799,0.1179353,"Not_Significant","DEGs_Data_2.csv"
"205182_s_at",0.824799,0.2122052,"Not_Significant","DEGs_Data_2.csv"
"243017_at",0.824799,0.1785336,"Not_Significant","DEGs_Data_2.csv"
"228235_at",0.824799,-0.136324,"Not_Significant","DEGs_Data_2.csv"
"230794_at",0.824799,-0.2925162,"Not_Significant","DEGs_Data_2.csv"
"223185_s_at",0.824799,0.1299493,"Not_Significant","DEGs_Data_2.csv"
"214726_x_at",0.824985,-0.0823748,"Not_Significant","DEGs_Data_2.csv"
"228590_at",0.825066,-0.0648245,"Not_Significant","DEGs_Data_2.csv"
"244188_at",0.825107,-0.2947879,"Not_Significant","DEGs_Data_2.csv"
"221702_s_at",0.825111,0.0633733,"Not_Significant","DEGs_Data_2.csv"
"208483_x_at",0.825111,0.112232,"Not_Significant","DEGs_Data_2.csv"
"203106_s_at",0.825157,0.0838183,"Not_Significant","DEGs_Data_2.csv"
"242853_at",0.82519,0.0617517,"Not_Significant","DEGs_Data_2.csv"
"221255_s_at",0.82519,-0.0802124,"Not_Significant","DEGs_Data_2.csv"
"1559699_at",0.825201,0.3369637,"Not_Significant","DEGs_Data_2.csv"
"1552611_a_at",0.825201,0.0638929,"Not_Significant","DEGs_Data_2.csv"
"220270_at",0.825315,-0.1870674,"Not_Significant","DEGs_Data_2.csv"
"243704_at",0.825315,0.0815449,"Not_Significant","DEGs_Data_2.csv"
"233733_at",0.825315,-0.2482883,"Not_Significant","DEGs_Data_2.csv"
"201942_s_at",0.825315,-0.1192916,"Not_Significant","DEGs_Data_2.csv"
"225068_at",0.825315,0.0695074,"Not_Significant","DEGs_Data_2.csv"
"224338_s_at",0.82541,-0.1435179,"Not_Significant","DEGs_Data_2.csv"
"1562701_at",0.825429,-0.2588914,"Not_Significant","DEGs_Data_2.csv"
"219927_at",0.825429,-0.0923787,"Not_Significant","DEGs_Data_2.csv"
"231631_at",0.825429,-0.2215382,"Not_Significant","DEGs_Data_2.csv"
"206197_at",0.825429,-0.3137517,"Not_Significant","DEGs_Data_2.csv"
"212889_x_at",0.825451,0.2591394,"Not_Significant","DEGs_Data_2.csv"
"223926_at",0.825492,-0.2421128,"Not_Significant","DEGs_Data_2.csv"
"218617_at",0.825492,0.0801604,"Not_Significant","DEGs_Data_2.csv"
"221070_s_at",0.825492,-0.2482365,"Not_Significant","DEGs_Data_2.csv"
"230373_at",0.825505,-0.2096742,"Not_Significant","DEGs_Data_2.csv"
"206433_s_at",0.825508,-0.2335979,"Not_Significant","DEGs_Data_2.csv"
"208989_s_at",0.825623,-0.101574,"Not_Significant","DEGs_Data_2.csv"
"207608_x_at",0.825662,-0.0850253,"Not_Significant","DEGs_Data_2.csv"
"207561_s_at",0.825684,0.2649766,"Not_Significant","DEGs_Data_2.csv"
"1569415_at",0.825704,-0.1039831,"Not_Significant","DEGs_Data_2.csv"
"234900_at",0.8258,0.1989173,"Not_Significant","DEGs_Data_2.csv"
"220493_at",0.82582,0.2644633,"Not_Significant","DEGs_Data_2.csv"
"223481_s_at",0.82582,0.1601898,"Not_Significant","DEGs_Data_2.csv"
"235646_at",0.82582,0.0765941,"Not_Significant","DEGs_Data_2.csv"
"1569940_at",0.82582,-0.1172745,"Not_Significant","DEGs_Data_2.csv"
"1568618_a_at",0.82582,0.0559567,"Not_Significant","DEGs_Data_2.csv"
"1552993_at",0.82582,0.2620537,"Not_Significant","DEGs_Data_2.csv"
"34449_at",0.825903,-0.1082172,"Not_Significant","DEGs_Data_2.csv"
"233136_at",0.825903,0.3099632,"Not_Significant","DEGs_Data_2.csv"
"208908_s_at",0.82597,0.0972991,"Not_Significant","DEGs_Data_2.csv"
"241553_at",0.825997,0.3293163,"Not_Significant","DEGs_Data_2.csv"
"212059_s_at",0.825997,-0.0788642,"Not_Significant","DEGs_Data_2.csv"
"233729_at",0.825997,0.2606882,"Not_Significant","DEGs_Data_2.csv"
"236343_at",0.825997,0.1377532,"Not_Significant","DEGs_Data_2.csv"
"1562965_at",0.825999,-0.268311,"Not_Significant","DEGs_Data_2.csv"
"209113_s_at",0.826038,-0.0728006,"Not_Significant","DEGs_Data_2.csv"
"227651_at",0.826038,-0.068351,"Not_Significant","DEGs_Data_2.csv"
"209494_s_at",0.826195,-0.0984509,"Not_Significant","DEGs_Data_2.csv"
"237113_at",0.82621,-0.1482182,"Not_Significant","DEGs_Data_2.csv"
"229978_at",0.826211,-0.3797911,"Not_Significant","DEGs_Data_2.csv"
"1569765_at",0.826211,-0.1216685,"Not_Significant","DEGs_Data_2.csv"
"231776_at",0.826242,-0.176765,"Not_Significant","DEGs_Data_2.csv"
"224036_s_at",0.826242,0.1119341,"Not_Significant","DEGs_Data_2.csv"
"213073_at",0.826242,0.0778268,"Not_Significant","DEGs_Data_2.csv"
"242921_at",0.826275,0.2661249,"Not_Significant","DEGs_Data_2.csv"
"239501_at",0.826299,-0.1665329,"Not_Significant","DEGs_Data_2.csv"
"204644_at",0.826305,-0.1138371,"Not_Significant","DEGs_Data_2.csv"
"235921_at",0.826336,0.1464976,"Not_Significant","DEGs_Data_2.csv"
"235612_at",0.826336,0.1062106,"Not_Significant","DEGs_Data_2.csv"
"243354_at",0.826351,0.2612386,"Not_Significant","DEGs_Data_2.csv"
"226920_at",0.826369,-0.0897534,"Not_Significant","DEGs_Data_2.csv"
"220778_x_at",0.826369,0.1351993,"Not_Significant","DEGs_Data_2.csv"
"224856_at",0.826392,-0.1305322,"Not_Significant","DEGs_Data_2.csv"
"213269_at",0.826416,0.079414,"Not_Significant","DEGs_Data_2.csv"
"203776_at",0.826416,0.0872203,"Not_Significant","DEGs_Data_2.csv"
"214251_s_at",0.826416,0.2723875,"Not_Significant","DEGs_Data_2.csv"
"1554663_a_at",0.826416,-0.3756416,"Not_Significant","DEGs_Data_2.csv"
"216453_at",0.826416,-0.2080126,"Not_Significant","DEGs_Data_2.csv"
"228187_at",0.826419,-0.1916038,"Not_Significant","DEGs_Data_2.csv"
"228656_at",0.826419,0.2751626,"Not_Significant","DEGs_Data_2.csv"
"215920_s_at",0.826436,0.1441845,"Not_Significant","DEGs_Data_2.csv"
"227072_at",0.826441,0.0599386,"Not_Significant","DEGs_Data_2.csv"
"228328_at",0.826597,0.0850701,"Not_Significant","DEGs_Data_2.csv"
"1570397_x_at",0.826637,-0.3188598,"Not_Significant","DEGs_Data_2.csv"
"232575_at",0.826637,-0.3104143,"Not_Significant","DEGs_Data_2.csv"
"206457_s_at",0.826637,-0.1521536,"Not_Significant","DEGs_Data_2.csv"
"210296_s_at",0.826637,-0.0955951,"Not_Significant","DEGs_Data_2.csv"
"225976_at",0.826638,-0.0674932,"Not_Significant","DEGs_Data_2.csv"
"1559523_at",0.826638,-0.0958151,"Not_Significant","DEGs_Data_2.csv"
"235495_at",0.826667,-0.2317682,"Not_Significant","DEGs_Data_2.csv"
"1562790_at",0.82669,-0.2618832,"Not_Significant","DEGs_Data_2.csv"
"225944_at",0.826692,-0.0987276,"Not_Significant","DEGs_Data_2.csv"
"239219_at",0.826692,0.229494,"Not_Significant","DEGs_Data_2.csv"
"1569121_at",0.826692,-0.2050189,"Not_Significant","DEGs_Data_2.csv"
"236813_at",0.826692,0.1823029,"Not_Significant","DEGs_Data_2.csv"
"217998_at",0.826692,0.138258,"Not_Significant","DEGs_Data_2.csv"
"230695_s_at",0.826692,-0.2621839,"Not_Significant","DEGs_Data_2.csv"
"229458_s_at",0.826692,0.2802002,"Not_Significant","DEGs_Data_2.csv"
"228514_at",0.826692,-0.2368907,"Not_Significant","DEGs_Data_2.csv"
"1554672_at",0.826692,-0.1850731,"Not_Significant","DEGs_Data_2.csv"
"210925_at",0.826692,-0.1133764,"Not_Significant","DEGs_Data_2.csv"
"234930_at",0.826726,0.2994781,"Not_Significant","DEGs_Data_2.csv"
"1561757_a_at",0.826832,0.2413691,"Not_Significant","DEGs_Data_2.csv"
"1558787_a_at",0.826832,-0.1075906,"Not_Significant","DEGs_Data_2.csv"
"203781_at",0.826832,0.0763533,"Not_Significant","DEGs_Data_2.csv"
"1565073_at",0.826832,-0.2139176,"Not_Significant","DEGs_Data_2.csv"
"214242_at",0.826832,0.2191257,"Not_Significant","DEGs_Data_2.csv"
"1563089_at",0.826832,-0.2306684,"Not_Significant","DEGs_Data_2.csv"
"231737_at",0.826832,-0.243116,"Not_Significant","DEGs_Data_2.csv"
"233891_at",0.826832,-0.1701703,"Not_Significant","DEGs_Data_2.csv"
"240463_at",0.826849,0.2137262,"Not_Significant","DEGs_Data_2.csv"
"228300_at",0.826943,0.1999665,"Not_Significant","DEGs_Data_2.csv"
"204623_at",0.826982,0.3743189,"Not_Significant","DEGs_Data_2.csv"
"227874_at",0.827009,-0.1433409,"Not_Significant","DEGs_Data_2.csv"
"228760_at",0.827018,0.0702056,"Not_Significant","DEGs_Data_2.csv"
"206133_at",0.827018,-0.1634652,"Not_Significant","DEGs_Data_2.csv"
"240476_at",0.827018,0.3281897,"Not_Significant","DEGs_Data_2.csv"
"212837_at",0.827036,0.0794821,"Not_Significant","DEGs_Data_2.csv"
"215267_s_at",0.827052,0.2923643,"Not_Significant","DEGs_Data_2.csv"
"1557052_at",0.827077,0.2405721,"Not_Significant","DEGs_Data_2.csv"
"1553552_at",0.827077,-0.2509577,"Not_Significant","DEGs_Data_2.csv"
"238823_at",0.827127,-0.0924961,"Not_Significant","DEGs_Data_2.csv"
"227195_at",0.827127,0.1659642,"Not_Significant","DEGs_Data_2.csv"
